battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
1412,1,1.9,1,7,1,43,0.8,162,5,9,874,1207,2596,9,5,13,1,1,1,2
2880,1,2.6,1,14,1,59,1.4,140,7,17,1100,1523,3730,14,6,12,1,1,1,3
1075,0,1.4,1,4,0,15,0.4,88,3,3,582,821,503,6,5,7,0,0,0,0
1073,1,1.6,1,4,1,15,0.4,163,4,7,400,1244,1416,10,6,12,1,1,1,1
1724,1,2.2,1,11,1,47,0.7,149,4,12,924,1240,1912,16,3,12,1,1,1,2
2333,1,3.3,1,14,1,58,1.0,184,7,16,1330,1872,4075,19,4,12,1,1,1,3
742,0,0.6,0,2,0,5,0.5,116,1,2,169,914,669,13,4,6,0,1,1,0
1306,1,1.5,1,3,0,29,0.8,124,4,9,866,1276,1221,7,4,8,1,1,1,1
2147,1,2.0,1,6,1,24,0.6,136,4,13,636,1393,2482,12,5,14,1,1,1,2
2167,1,2.4,1,13,1,56,1.4,193,6,13,1164,1631,3656,10,7,13,1,1,1,3
834,0,1.4,0,4,0,15,0.4,102,1,6,422,447,1256,6,3,7,0,0,0,0
1543,1,1.3,1,1,0,17,0.7,167,3,9,583,1212,1756,6,4,17,1,1,1,1
1643,1,2.1,1,9,1,23,0.9,186,5,10,689,1438,2058,12,5,18,1,1,1,2
2425,1,3.2,1,10,1,37,1.2,155,6,17,1021,1564,3932,12,6,14,1,1,1,3
645,0,0.7,0,4,0,12,0.4,145,1,0,426,491,384,6,3,5,0,0,1,0
1354,1,1.3,1,5,1,25,0.4,120,3,4,557,1315,1343,10,5,14,1,1,1,1
1696,1,2.0,1,6,1,31,0.7,169,5,10,718,1454,2209,14,5,13,1,1,1,2
2292,1,3.1,1,10,1,45,1.2,142,7,18,1081,1736,3568,13,5,19,1,1,1,3
517,1,1.4,1,2,0,6,0.3,104,1,1,477,807,1047,7,4,7,0,1,1,0
1092,1,2.0,1,2,1,29,0.6,138,4,7,849,870,1552,12,2,15,1,1,1,1
1715,1,2.2,1,7,1,25,0.8,164,4,14,926,1439,2169,11,5,10,1,1,1,2
2143,1,2.7,1,11,1,41,0.9,180,6,14,1199,1671,3185,17,6,15,1,1,1,3
530,0,1.2,0,0,0,15,0.2,102,1,1,372,660,812,11,4,14,0,0,0,0
1549,1,1.6,1,3,1,18,0.6,122,3,6,824,938,1743,8,5,16,1,1,1,1
2167,1,2.5,1,12,1,21,0.9,177,4,10,902,1404,2893,14,3,16,1,1,1,2
2966,1,3.2,1,13,1,36,1.2,172,6,16,1315,1464,3956,12,7,12,1,1,1,3
780,0,0.7,1,4,0,4,0.4,112,3,0,173,680,752,11,5,10,0,1,0,0
1085,1,1.9,1,4,0,23,0.7,152,3,8,476,1292,1276,16,5,14,1,1,1,1
1860,1,2.2,1,5,1,26,1.0,157,5,8,626,1224,2557,11,3,15,1,1,1,2
2606,1,3.3,1,14,1,35,1.4,177,7,18,1361,1495,3193,12,4,12,1,1,1,3
961,0,0.9,0,0,0,10,0.4,121,3,4,353,764,554,5,3,9,0,1,1,0
1378,1,1.2,1,3,1,28,0.5,149,4,5,702,897,1284,11,4,16,1,1,1,1
1700,1,1.6,1,6,1,20,0.9,140,4,11,1099,1204,2540,15,3,19,1,1,1,2
2124,1,2.8,1,14,1,35,0.9,189,7,15,1359,1420,3314,11,6,14,1,1,1,3
663,0,1.0,1,4,0,11,0.1,89,3,0,522,753,468,10,5,8,0,1,0,0
1430,1,1.6,1,5,0,8,0.4,178,3,7,650,889,1981,6,3,9,1,1,1,1
1452,1,1.9,1,6,1,36,0.7,144,5,11,756,1199,2433,12,7,13,1,1,1,2
3262,1,3.1,1,14,1,32,1.2,156,6,18,1345,1754,4081,10,5,14,1,1,1,3
741,1,1.1,1,0,0,11,0.4,80,2,7,343,529,933,12,5,13,0,1,1,0
1497,1,1.3,1,2,0,18,0.5,128,2,4,436,1290,1624,9,3,14,1,1,1,1
1541,1,1.9,1,11,1,33,0.8,131,5,11,708,1352,1966,15,3,15,1,1,1,2
3425,1,3.1,1,10,1,45,0.7,197,7,12,1050,1987,3153,18,6,19,1,1,1,3
706,1,0.7,1,0,0,6,0.6,140,3,5,417,452,1018,8,2,7,0,0,0,0
1565,1,2.2,1,5,1,29,0.6,165,4,5,774,998,1332,8,4,15,1,1,1,1
1895,1,2.1,1,8,1,18,1.0,164,4,8,661,1172,1971,10,3,15,1,1,1,2
3127,1,3.3,1,14,1,54,1.2,141,7,15,1373,1899,3012,12,6,13,1,1,1,3
507,0,0.9,0,3,0,9,0.1,141,2,4,152,954,547,14,4,9,0,0,0,0
1346,1,1.1,1,3,0,25,0.6,160,4,6,577,939,1214,15,4,8,1,1,1,1
1893,1,1.7,1,9,1,23,0.6,158,5,13,668,1487,1942,15,4,16,1,1,1,2
2489,1,2.7,1,10,1,35,1.1,179,7,16,1388,1809,3663,15,6,16,1,1,1,3
1092,1,1.0,1,2,0,10,0.4,101,1,5,494,622,482,5,2,7,0,1,1,0
1032,1,2.0,1,5,1,22,0.7,130,4,4,528,1230,1580,12,2,9,1,1,1,1
1502,1,1.8,1,5,1,17,1.0,166,4,12,895,1331,2873,15,5,12,1,1,1,2
2390,1,2.7,1,14,1,57,1.4,190,7,16,1386,1723,3663,15,4,15,1,1,1,3
1007,1,1.3,0,2,0,10,0.3,139,2,3,164,789,755,10,3,12,0,1,0,0
1245,1,1.5,1,1,0,14,0.6,146,2,8,855,1285,1046,14,5,8,1,1,1,1
1771,1,2.2,1,9,1,28,0.9,141,4,11,1030,1322,2542,13,4,11,1,1,1,2
2566,1,2.7,1,14,1,49,1.1,198,6,14,1294,1670,3640,19,5,19,1,1,1,3
939,1,0.5,0,3,0,12,0.4,116,1,3,443,893,1063,13,2,5,0,1,1,0
1247,1,1.0,1,2,0,12,0.6,154,4,5,828,1076,1284,6,3,14,1,1,1,1
1524,1,2.0,1,7,1,17,0.8,162,4,11,1031,1425,1833,11,7,11,1,1,1,2
2559,1,2.8,1,10,1,55,1.1,148,6,19,1001,1676,3332,12,4,12,1,1,1,3
1083,0,1.1,0,1,0,12,0.5,103,3,7,411,762,577,5,5,9,0,0,0,0
1296,1,2.0,1,1,0,20,0.7,122,3,6,824,1118,1606,15,4,8,1,1,1,1
2052,1,1.7,1,9,1,25,0.9,199,4,11,678,1252,2554,11,7,10,1,1,1,2
2916,1,2.5,1,13,1,45,1.1,141,6,17,1139,1765,3383,16,4,13,1,1,1,3
1034,1,0.9,0,0,0,4,0.5,117,1,3,375,759,996,6,5,12,0,1,0,0
1239,1,1.0,1,1,1,14,0.5,139,2,4,475,1204,1549,15,2,15,1,1,1,1
2195,1,2.0,1,10,1,41,0.7,184,4,8,1046,1095,2060,9,3,13,1,1,1,2
2907,1,2.8,1,12,1,54,1.5,168,7,19,1389,1441,4002,11,5,12,1,1,1,3
726,1,0.6,1,1,0,15,0.2,105,3,3,472,879,430,6,5,6,0,1,0,0
1244,1,1.1,1,3,0,27,0.5,122,2,7,515,881,1134,11,6,13,1,1,1,1
2018,1,1.8,1,5,1,29,0.8,172,5,9,675,1125,2813,15,4,17,1,1,1,2
2053,1,2.9,1,11,1,53,1.0,193,6,18,1091,1474,3914,16,7,14,1,1,1,3
903,0,1.3,0,2,0,14,0.5,93,2,1,356,919,773,8,5,7,0,0,1,0
1005,1,1.6,1,4,1,15,0.7,165,2,9,498,1082,1629,14,2,11,1,1,1,1
2187,1,2.1,1,5,1,37,0.7,149,4,8,757,1238,2674,17,7,18,1,1,1,2
2268,1,2.5,1,10,1,51,0.8,162,6,14,1366,1793,3241,11,6,19,1,1,1,3
1054,1,1.1,0,4,0,6,0.4,117,2,5,519,558,895,10,3,11,0,0,1,0
1523,1,1.3,1,6,0,8,0.7,129,3,4,434,1149,1949,10,3,17,1,1,1,1
1606,1,2.1,1,10,1,39,0.7,160,5,14,1072,1102,2972,17,4,19,1,1,1,2
2276,1,2.8,1,10,1,45,1.1,197,7,12,1062,1804,3601,11,5,19,1,1,1,3
673,0,0.7,1,3,0,4,0.4,112,3,1,519,546,846,8,4,6,0,1,0,0
1181,1,1.6,1,2,0,11,0.7,178,4,9,656,839,1645,16,4,9,1,1,1,1
1879,1,2.3,1,9,1,35,0.8,185,4,9,664,1228,2453,17,5,13,1,1,1,2
2247,1,2.4,1,10,1,57,1.4,165,6,14,1220,1912,3747,12,4,13,1,1,1,3
558,0,0.8,1,3,0,13,0.6,137,3,3,400,539,1096,5,5,5,0,0,1,0
1366,1,2.0,1,2,1,9,0.5,177,3,7,522,906,1318,13,4,17,1,1,1,1
1989,1,1.7,1,6,1,24,0.9,142,4,12,891,1344,2632,14,7,17,1,1,1,2
2043,1,2.7,1,11,1,32,0.9,152,6,14,1262,1915,3610,19,5,15,1,1,1,3
808,1,1.3,0,0,0,4,0.5,112,3,4,172,996,1140,10,2,6,0,0,0,0
1156,1,2.1,1,4,1,27,0.7,162,4,7,718,862,1745,8,6,14,1,1,1,1
1432,1,1.6,1,10,1,43,0.7,142,4,11,762,1255,2405,9,5,14,1,1,1,2
2373,1,3.0,1,11,1,34,0.8,175,6,12,1207,1575,3043,15,6,12,1,1,1,3
1044,1,1.3,1,3,0,13,0.5,144,1,5,175,939,563,5,4,13,0,0,1,0
1108,1,1.7,1,6,0,13,0.7,124,2,7,868,1246,1079,9,3,9,1,1,1,1
1636,1,2.4,1,8,1,32,0.7,188,5,11,909,1298,2610,15,3,15,1,1,1,2
3252,1,3.5,1,12,1,57,1.2,142,6,19,1236,1559,3198,15,7,13,1,1,1,3
815,0,0.5,0,3,0,15,0.4,122,2,5,326,434,841,12,3,6,0,1,1,0
1545,1,1.5,1,5,0,30,0.4,151,2,9,657,900,1526,15,6,9,1,1,1,1
1701,1,2.0,1,5,1,46,0.8,144,5,13,996,1104,2203,17,3,12,1,1,1,2
3481,1,3.1,1,11,1,32,0.8,173,6,16,1240,1927,3342,13,6,16,1,1,1,3
827,0,0.9,0,3,0,5,0.4,115,2,3,494,538,1052,5,5,6,0,0,0,0
1111,1,1.3,1,2,1,20,0.7,166,4,8,569,1101,1775,12,6,8,1,1,1,1
1804,1,1.7,1,7,1,46,1.0,196,5,8,1039,1071,2543,17,5,13,1,1,1,2
2323,1,2.3,1,13,1,53,1.0,185,6,18,1363,1798,3049,12,6,17,1,1,1,3
1005,1,0.6,1,4,0,14,0.2,103,2,7,226,494,692,10,3,13,0,1,0,0
1388,1,1.2,1,6,1,15,0.7,165,3,5,610,1062,1435,15,2,13,1,1,1,1
2169,1,2.4,1,9,1,44,0.7,148,5,11,707,1505,2186,14,5,17,1,1,1,2
2316,1,2.6,1,10,1,36,1.1,181,7,18,1029,1977,3557,19,7,12,1,1,1,3
625,0,0.7,0,2,0,12,0.2,97,3,1,202,449,437,9,5,12,0,0,1,0
1445,1,2.0,1,5,0,10,0.6,129,4,9,677,1075,1053,7,5,14,1,1,1,1
2176,1,2.0,1,10,1,36,1.0,150,4,10,894,1224,1828,13,5,14,1,1,1,2
2692,1,3.1,1,14,1,59,0.9,187,6,18,1356,1875,3723,15,7,12,1,1,1,3
668,0,1.0,1,3,0,13,0.1,141,3,5,460,627,781,8,2,6,0,0,0,0
1159,1,2.1,1,2,1,13,0.5,177,2,4,429,1275,1491,14,3,10,1,1,1,1
1609,1,2.3,1,6,1,44,0.9,162,4,13,736,1114,1836,14,3,10,1,1,1,2
3251,1,2.6,1,11,1,41,1.0,187,7,18,1155,1950,3957,10,7,17,1,1,1,3
572,1,1.1,0,0,0,7,0.4,147,3,3,351,434,1116,7,5,8,0,0,1,0
1575,1,1.2,1,6,0,26,0.8,141,2,4,809,1170,1083,10,5,8,1,1,1,1
1931,1,2.4,1,8,1,39,0.6,199,5,11,629,1114,2213,11,4,16,1,1,1,2
3027,1,3.3,1,14,1,49,1.4,165,7,13,1110,1621,3736,14,6,14,1,1,1,3
550,0,1.1,1,4,0,7,0.5,117,2,0,177,516,988,5,5,13,0,1,1,0
1286,1,1.9,1,5,0,15,0.5,151,4,4,749,1335,1184,6,5,16,1,1,1,1
1506,1,2.4,1,6,1,46,0.8,193,5,10,1013,1289,2479,16,7,12,1,1,1,2
3038,1,2.3,1,10,1,56,0.8,193,6,19,1385,1832,4014,17,5,12,1,1,1,3
780,0,0.8,0,4,0,4,0.4,125,2,4,216,861,442,13,3,8,0,0,1,0
1391,1,1.7,1,4,1,15,0.4,161,2,9,605,1283,1719,16,6,8,1,1,1,1
1781,1,1.9,1,9,1,38,1.0,154,5,8,873,1030,2281,16,7,12,1,1,1,2
2811,1,3.2,1,11,1,51,0.8,198,7,13,1148,1493,3001,18,5,17,1,1,1,3
619,0,0.6,1,3,0,15,0.5,97,2,4,533,451,1266,10,5,9,0,1,1,0
1140,1,1.5,1,1,1,20,0.5,144,2,6,404,823,1546,11,6,9,1,1,1,1
2148,1,2.2,1,9,1,35,0.9,194,5,14,800,1215,2188,8,5,16,1,1,1,2
3397,1,2.6,1,14,1,35,1.3,160,7,19,1330,1956,3379,16,5,19,1,1,1,3
714,1,0.7,0,2,0,15,0.2,85,1,3,173,939,993,14,2,12,0,1,1,0
1217,1,1.6,1,3,1,29,0.6,154,3,6,736,942,1399,6,4,13,1,1,1,1
2074,1,2.1,1,5,1,39,0.8,145,5,8,765,1302,2636,8,4,17,1,1,1,2
3176,1,3.0,1,10,1,56,1.1,140,7,13,1154,1662,3342,14,4,18,1,1,1,3
767,0,0.9,1,1,0,7,0.4,122,3,1,278,415,1204,14,4,10,0,0,0,0
1246,1,1.3,1,1,1,11,0.6,162,4,4,737,1076,1344,11,2,13,1,1,1,1
2118,1,2.2,1,8,1,25,0.7,180,5,13,1032,1136,1867,13,7,12,1,1,1,2
2598,1,2.8,1,11,1,62,1.1,193,6,13,1097,1904,3258,12,7,13,1,1,1,3
1008,1,0.6,1,1,0,9,0.4,98,1,4,560,831,918,12,3,12,0,1,1,0
1133,1,1.7,1,6,0,23,0.8,148,2,7,632,1335,1796,6,3,11,1,1,1,1
1473,1,2.3,1,12,1,22,0.6,171,4,10,714,1186,2200,10,5,19,1,1,1,2
2288,1,2.9,1,13,1,43,1.5,171,6,15,1054,1559,3550,11,4,18,1,1,1,3
750,1,1.4,0,4,0,14,0.2,110,2,6,375,820,675,5,2,12,0,0,0,0
1312,1,1.5,1,6,1,21,0.5,127,3,7,439,1268,1537,9,4,10,1,1,1,1
2198,1,2.0,1,7,1,41,0.6,166,4,10,859,1294,2808,14,4,16,1,1,1,2
2723,1,2.6,1,14,1,54,1.4,187,7,19,1034,1491,3803,12,4,17,1,1,1,3
672,0,0.7,0,1,0,7,0.1,147,2,1,377,537,895,7,5,7,0,0,1,0
1410,1,2.0,1,1,0,11,0.7,164,2,9,708,978,1834,15,3,9,1,1,1,1
1621,1,1.9,1,10,1,24,1.0,154,4,11,708,1331,2152,15,3,14,1,1,1,2
3182,1,2.9,1,10,1,37,0.9,170,6,17,1144,1901,3734,18,7,15,1,1,1,3
752,0,0.8,1,4,0,12,0.5,131,1,1,520,479,720,14,5,14,0,0,0,0
1175,1,1.6,1,3,1,28,0.5,146,3,6,670,809,1891,8,6,16,1,1,1,1
1680,1,2.5,1,5,1,34,0.8,153,4,8,611,1048,2341,12,6,17,1,1,1,2
2950,1,2.6,1,11,1,54,1.3,170,7,19,1326,1597,3415,14,7,14,1,1,1,3
528,0,0.5,1,2,0,10,0.1,147,2,5,323,802,552,14,3,6,0,0,1,0
1273,1,1.8,1,6,1,28,0.6,129,3,7,818,1025,1063,7,2,12,1,1,1,1
2037,1,2.0,1,6,1,45,0.9,153,4,11,747,1074,2987,10,3,17,1,1,1,2
3227,1,2.6,1,12,1,38,1.2,158,6,13,1062,1503,3544,10,6,18,1,1,1,3
774,0,0.9,0,3,0,9,0.2,148,1,6,463,533,803,11,4,11,0,0,0,0
1051,1,2.0,1,1,1,26,0.7,146,3,6,573,845,1575,11,5,14,1,1,1,1
1987,1,1.6,1,11,1,29,0.9,138,4,13,651,1165,2410,12,3,17,1,1,1,2
3272,1,2.4,1,10,1,56,0.9,147,7,17,1114,1910,3967,11,7,16,1,1,1,3
662,0,0.7,0,0,0,13,0.6,110,1,4,428,973,1062,9,4,9,0,0,0,0
1535,1,2.1,1,6,1,12,0.4,156,3,4,825,1261,1480,14,3,12,1,1,1,1
1785,1,1.7,1,6,1,40,1.0,189,4,12,1096,1164,2168,10,6,18,1,1,1,2
2531,1,2.6,1,11,1,60,1.0,195,6,13,1044,1514,3456,10,6,19,1,1,1,3
678,0,0.7,0,0,0,8,0.4,133,3,7,527,610,568,9,5,8,0,1,0,0
1412,1,1.6,1,6,0,16,0.7,129,2,7,619,1396,1997,11,6,10,1,1,1,1
1878,1,2.5,1,6,1,27,1.0,141,5,13,683,1162,2471,14,5,15,1,1,1,2
3377,1,2.7,1,11,1,43,1.0,171,7,14,1062,1671,3436,12,7,13,1,1,1,3
548,0,1.3,0,2,0,13,0.4,141,2,5,455,902,1207,7,3,12,0,0,1,0
1493,1,1.1,1,2,1,28,0.4,151,3,6,637,804,1467,11,3,9,1,1,1,1
1524,1,2.2,1,8,1,22,0.7,136,4,12,725,1037,2379,10,4,16,1,1,1,2
2246,1,3.0,1,13,1,62,1.4,164,7,16,1091,1978,3423,10,4,17,1,1,1,3
566,1,1.1,0,3,0,9,0.3,112,1,0,451,513,1057,13,2,8,0,1,0,0
1247,1,2.2,1,4,1,11,0.5,146,3,9,663,1157,1512,13,3,11,1,1,1,1
1992,1,2.1,1,12,1,28,0.8,190,4,13,928,1587,2419,11,5,10,1,1,1,2
2636,1,2.7,1,12,1,43,1.3,140,6,17,1166,1798,3844,17,5,18,1,1,1,3
599,0,1.2,1,2,0,7,0.2,83,1,1,583,503,575,8,2,14,0,0,1,0
1026,1,1.8,1,5,0,17,0.7,167,2,5,829,1157,1324,15,2,15,1,1,1,1
2168,1,2.1,1,5,1,47,0.6,173,4,13,748,1389,2125,12,3,19,1,1,1,2
2075,1,3.2,1,13,1,32,1.3,140,7,14,1062,1721,3978,12,5,15,1,1,1,3
652,0,1.3,0,4,0,11,0.3,130,1,2,326,434,834,6,4,10,0,1,0,0
1078,1,1.5,1,3,0,25,0.5,140,3,8,691,1154,1253,6,5,11,1,1,1,1
1902,1,1.6,1,7,1,31,0.8,137,5,8,628,1247,2527,8,4,14,1,1,1,2
2573,1,3.3,1,12,1,46,1.1,155,6,19,1051,1404,3863,18,4,15,1,1,1,3
675,0,0.8,0,0,0,12,0.1,125,2,5,395,512,469,7,2,9,0,0,0,0
1186,1,1.5,1,4,1,16,0.4,178,3,8,422,1018,1026,9,6,14,1,1,1,1
1720,1,1.5,1,6,1,43,0.7,153,4,11,660,1539,2557,14,7,12,1,1,1,2
3021,1,3.3,1,14,1,60,1.3,165,6,13,1366,1705,3792,16,5,16,1,1,1,3
620,0,0.7,1,0,0,4,0.2,123,2,2,494,419,461,6,2,5,0,1,0,0
1422,1,1.7,1,3,1,17,0.8,149,4,5,710,1109,1418,12,6,14,1,1,1,1
2000,1,1.6,1,5,1,42,0.8,173,5,11,859,1540,2740,16,7,13,1,1,1,2
2994,1,2.4,1,13,1,35,0.8,142,7,12,1385,1888,3033,10,5,16,1,1,1,3
542,0,1.0,0,0,0,12,0.4,122,2,0,355,640,471,11,3,6,0,0,0,0
1433,1,1.8,1,4,1,26,0.5,168,3,9,801,961,1721,13,5,12,1,1,1,1
2047,1,2.0,1,7,1,18,0.7,167,4,8,903,1006,2831,17,6,16,1,1,1,2
2137,1,2.4,1,13,1,42,0.9,140,6,12,1252,1423,3006,11,5,19,1,1,1,3
870,1,0.8,0,3,0,4,0.4,101,3,5,281,519,974,6,2,5,0,1,1,0
1298,1,1.7,1,5,1,9,0.8,135,3,7,787,1041,1308,7,4,16,1,1,1,1
1571,1,2.2,1,10,1,24,0.8,197,4,8,602,1246,2979,16,4,16,1,1,1,2
2943,1,2.7,1,14,1,43,0.7,156,7,19,1152,1940,3629,15,4,15,1,1,1,3
744,1,1.3,1,1,0,10,0.5,109,1,2,183,487,1069,6,5,6,0,0,0,0
1464,1,1.8,1,6,1,14,0.7,171,2,8,649,980,1148,16,3,8,1,1,1,1
1453,1,2.4,1,6,1,46,0.6,140,5,11,679,1316,2830,15,5,12,1,1,1,2
2247,1,2.8,1,13,1,58,0.8,150,7,19,1040,1623,3906,19,7,15,1,1,1,3
546,1,1.4,1,3,0,11,0.4,84,1,2,524,573,309,8,2,9,0,0,0,0
1545,1,1.0,1,5,0,29,0.5,172,2,7,627,1311,1474,12,6,8,1,1,1,1
1922,1,1.8,1,9,1,38,0.9,137,4,9,1000,1566,2430,11,5,19,1,1,1,2
2116,1,3.3,1,11,1,48,1.2,151,7,14,1396,1412,3504,18,6,19,1,1,1,3
1055,0,0.7,1,3,0,11,0.2,91,3,4,151,411,389,14,2,12,0,0,1,0
1002,1,2.2,1,3,1,12,0.5,134,3,4,405,961,1449,6,2,9,1,1,1,1
1983,1,2.3,1,10,1,27,0.9,137,5,14,773,1294,2245,13,4,12,1,1,1,2
2221,1,2.5,1,10,1,32,1.3,179,6,17,1012,1905,3830,16,4,17,1,1,1,3
954,0,0.6,0,3,0,11,0.5,118,1,3,438,972,1069,8,2,6,0,1,0,0
1281,1,1.0,1,6,1,29,0.8,129,2,4,877,1281,1241,11,2,10,1,1,1,1
1697,1,2.5,1,6,1,42,0.9,177,5,14,743,1130,2845,16,7,10,1,1,1,2
3224,1,2.3,1,14,1,44,1.0,172,6,15,1016,1548,3966,17,7,15,1,1,1,3
1076,0,1.0,1,3,0,5,0.1,118,3,3,468,744,984,8,3,8,0,0,1,0
1132,1,1.7,1,6,1,22,0.7,137,4,8,804,802,1554,8,2,12,1,1,1,1
1805,1,2.5,1,9,1,30,0.8,169,4,12,1009,1154,2795,16,4,13,1,1,1,2
3165,1,2.8,1,13,1,32,1.3,156,7,17,1206,1701,3959,12,7,18,1,1,1,3
866,1,0.7,1,2,0,11,0.6,143,1,3,355,420,519,5,5,14,0,0,1,0
1453,1,1.6,1,4,1,30,0.6,144,4,5,896,989,1641,6,3,10,1,1,1,1
1494,1,1.8,1,5,1,43,0.6,196,4,10,866,1397,2951,13,3,16,1,1,1,2
2922,1,3.4,1,12,1,56,1.3,172,7,19,1124,1721,3890,12,7,19,1,1,1,3
890,1,1.4,0,3,0,11,0.3,127,3,7,484,454,1275,14,2,5,0,0,1,0
1397,1,1.5,1,6,1,24,0.5,147,4,7,866,889,1836,14,4,14,1,1,1,1
1594,1,1.6,1,9,1,32,1.0,196,4,11,842,1437,2987,13,6,19,1,1,1,2
2351,1,3.1,1,13,1,35,1.0,182,7,18,1272,1557,3554,11,7,14,1,1,1,3
1035,0,1.0,0,3,0,8,0.2,111,3,7,377,833,1114,8,4,13,0,0,0,0
1318,1,2.1,1,5,0,11,0.7,137,3,8,673,972,1354,10,3,12,1,1,1,1
2176,1,2.0,1,12,1,26,0.9,185,5,10,763,1387,2335,16,5,13,1,1,1,2
2558,1,2.3,1,10,1,37,1.2,170,6,14,1140,1875,3658,14,5,13,1,1,1,3
936,0,0.9,0,2,0,15,0.3,135,1,4,505,439,731,6,5,10,0,0,0,0
1570,1,1.3,1,3,0,22,0.7,164,2,4,739,1253,1491,14,3,16,1,1,1,1
1725,1,2.2,1,12,1,25,0.9,140,5,9,902,1409,2943,14,6,10,1,1,1,2
3242,1,3.3,1,12,1,46,1.5,157,6,13,1324,1502,3988,14,5,15,1,1,1,3
859,0,1.0,1,3,0,15,0.3,109,2,5,222,813,1113,6,3,11,0,0,1,0
1034,1,1.5,1,2,1,10,0.6,171,4,4,428,900,1946,13,6,14,1,1,1,1
1695,1,1.6,1,6,1,47,1.0,154,5,13,893,1118,2317,8,5,13,1,1,1,2
3144,1,2.6,1,12,1,42,0.8,140,7,14,1112,1720,3915,11,4,16,1,1,1,3
947,0,0.9,0,0,0,13,0.5,110,3,5,195,953,1296,5,4,9,0,1,1,0
1521,1,1.0,1,3,1,20,0.6,160,2,8,850,1305,1896,10,2,11,1,1,1,1
1469,1,2.5,1,7,1,20,0.7,130,5,10,698,1461,1833,17,4,16,1,1,1,2
2335,1,2.7,1,11,1,51,0.8,187,6,15,1019,1922,3947,15,6,12,1,1,1,3
784,1,1.0,1,0,0,10,0.2,97,1,6,228,767,591,9,4,11,0,0,1,0
1448,1,1.1,1,2,0,20,0.5,165,4,8,862,1232,1473,15,5,15,1,1,1,1
2043,1,1.6,1,10,1,46,0.9,142,4,8,1080,1155,2243,15,6,13,1,1,1,2
2616,1,2.5,1,11,1,52,1.3,149,6,16,1278,1953,4062,11,5,15,1,1,1,3
744,0,0.9,0,3,0,11,0.6,101,1,1,476,464,345,6,5,12,0,0,0,0
1449,1,1.9,1,3,1,30,0.5,172,4,7,720,977,1255,9,6,15,1,1,1,1
2165,1,1.9,1,7,1,35,0.8,144,5,8,887,1427,2855,17,3,11,1,1,1,2
2765,1,2.8,1,12,1,37,1.1,144,7,18,1157,1835,3358,17,7,14,1,1,1,3
864,0,1.2,0,1,0,9,0.2,144,3,4,273,594,549,14,5,5,0,1,0,0
1074,1,1.0,1,1,0,31,0.5,146,2,9,472,1152,1349,11,4,12,1,1,1,1
1767,1,1.7,1,11,1,35,1.0,162,5,10,895,1593,1988,10,7,12,1,1,1,2
3445,1,3.2,1,12,1,49,1.2,197,7,19,1162,1491,3071,11,6,14,1,1,1,3
542,0,1.5,1,1,0,4,0.3,117,2,4,399,922,867,14,5,8,0,0,1,0
1186,1,1.0,1,3,1,10,0.8,176,4,9,476,818,1563,15,2,9,1,1,1,1
1824,1,1.8,1,12,1,43,0.6,190,5,11,858,1138,2079,9,5,19,1,1,1,2
2865,1,2.4,1,14,1,60,0.9,169,6,14,1130,1876,3415,15,7,13,1,1,1,3
1036,0,0.9,1,2,0,15,0.1,125,3,4,384,857,403,13,4,12,0,0,0,0
1144,1,1.4,1,4,0,12,0.6,146,3,9,731,897,1849,15,5,17,1,1,1,1
1513,1,2.1,1,11,1,27,0.9,190,4,11,868,1572,2997,9,6,15,1,1,1,2
2649,1,3.2,1,10,1,63,1.4,176,7,19,1246,1532,3541,13,7,13,1,1,1,3
993,0,0.7,0,2,0,13,0.6,94,3,4,203,599,1066,7,5,7,0,1,0,0
1016,1,1.1,1,2,1,27,0.8,171,2,5,795,974,1173,10,4,16,1,1,1,1
1620,1,1.6,1,12,1,31,0.8,149,4,12,881,1517,2209,17,3,16,1,1,1,2
2609,1,2.2,1,13,1,40,1.0,171,6,12,1167,1646,4087,11,7,16,1,1,1,3
505,1,0.9,0,2,0,7,0.5,101,3,0,498,867,874,12,3,5,0,1,1,0
1486,1,1.5,1,1,1,11,0.7,166,4,7,879,1064,1298,11,4,17,1,1,1,1
1920,1,2.3,1,7,1,18,0.7,183,4,11,773,1078,2195,16,3,12,1,1,1,2
3443,1,3.3,1,12,1,55,1.0,192,7,13,1357,1484,3226,14,6,13,1,1,1,3
702,0,1.2,1,2,0,10,0.2,102,2,3,395,901,473,13,3,7,0,0,0,0
1241,1,1.0,1,3,0,16,0.8,120,2,8,829,979,1265,8,6,15,1,1,1,1
2159,1,2.0,1,7,1,34,0.6,163,4,10,959,1526,1933,12,6,18,1,1,1,2
3349,1,2.6,1,10,1,60,1.4,191,7,12,1376,1747,3031,10,6,18,1,1,1,3
624,0,1.1,1,3,0,10,0.2,103,3,0,293,865,1126,9,4,13,0,0,0,0
1585,1,1.5,1,5,1,15,0.5,163,3,5,428,951,1786,12,4,13,1,1,1,1
1477,1,1.8,1,10,1,42,0.9,157,4,12,1034,1403,2530,12,4,13,1,1,1,2
2827,1,2.5,1,10,1,53,0.9,145,6,14,1076,1939,3574,17,7,17,1,1,1,3
